model-1603542908,1603542985.159,                            0.74,                            0.5049,                            0.78,                            0.4238
model-1603542908,1603542985.221,                            0.79,                            0.4465,                            0.77,                            0.5017
model-1603542908,1603542985.285,                            0.77,                            0.4984,                            0.76,                            0.5177
model-1603542908,1603542985.348,                            0.74,                            0.5009,                            0.78,                            0.4854
model-1603542908,1603542985.411,                            0.79,                            0.439,                            0.79,                            0.4327
model-1603542908,1603542985.472,                            0.82,                            0.3916,                            0.68,                            0.5598
model-1603542908,1603542985.542,                            0.77,                            0.4296,                            0.81,                            0.4847
model-1603542908,1603542985.602,                            0.78,                            0.4634,                            0.81,                            0.4822
model-1603542908,1603542985.667,                            0.81,                            0.4199,                            0.82,                            0.419
model-1603542908,1603542985.729,                            0.82,                            0.402,                            0.8,                            0.416
model-1603542908,1603542985.758,                            0.94,                            0.2476,                            0.82,                            0.4401
model-1603542908,1603542985.825,                            0.8,                            0.4133,                            0.75,                            0.5094
model-1603542908,1603542985.89,                            0.8,                            0.4163,                            0.89,                            0.3073
model-1603542908,1603542985.952,                            0.85,                            0.3635,                            0.78,                            0.4554
model-1603542908,1603542986.015,                            0.82,                            0.3816,                            0.78,                            0.4238
model-1603542908,1603542986.08,                            0.81,                            0.3637,                            0.71,                            0.5401
model-1603542908,1603542986.143,                            0.81,                            0.4363,                            0.77,                            0.4573
model-1603542908,1603542986.207,                            0.82,                            0.3999,                            0.83,                            0.4565
model-1603542908,1603542986.267,                            0.84,                            0.3603,                            0.76,                            0.5901
model-1603542908,1603542986.331,                            0.79,                            0.3593,                            0.77,                            0.5206
model-1603542908,1603542986.394,                            0.83,                            0.4016,                            0.79,                            0.4838
model-1603542908,1603542986.456,                            0.75,                            0.4427,                            0.81,                            0.4139
model-1603542908,1603542986.518,                            0.88,                            0.3267,                            0.77,                            0.5229
model-1603542908,1603542986.581,                            0.86,                            0.3332,                            0.78,                            0.4598
model-1603542908,1603542986.642,                            0.77,                            0.4805,                            0.81,                            0.4158
model-1603542908,1603542986.704,                            0.81,                            0.4148,                            0.81,                            0.4176
model-1603542908,1603542986.765,                            0.81,                            0.3899,                            0.75,                            0.5332
model-1603542908,1603542986.833,                            0.83,                            0.3986,                            0.73,                            0.5345
model-1603542908,1603542986.893,                            0.85,                            0.3493,                            0.76,                            0.5259
model-1603542908,1603542986.955,                            0.86,                            0.3233,                            0.71,                            0.5702
model-1603542908,1603542987.015,                            0.84,                            0.349,                            0.8,                            0.3976
model-1603542908,1603542987.079,                            0.8,                            0.4209,                            0.82,                            0.5196
model-1603542908,1603542987.139,                            0.77,                            0.4463,                            0.78,                            0.379
model-1603542908,1603542987.199,                            0.9,                            0.2865,                            0.72,                            0.4915
model-1603542908,1603542987.259,                            0.88,                            0.3067,                            0.73,                            0.4878
model-1603542908,1603542987.322,                            0.84,                            0.3583,                            0.74,                            0.5841
model-1603542908,1603542987.384,                            0.81,                            0.413,                            0.78,                            0.4477
model-1603542908,1603542987.446,                            0.82,                            0.392,                            0.78,                            0.4765
model-1603542908,1603542987.506,                            0.83,                            0.3685,                            0.79,                            0.5139
model-1603542908,1603542987.565,                            0.88,                            0.3001,                            0.71,                            0.5847
model-1603542908,1603542987.626,                            0.86,                            0.3262,                            0.76,                            0.492
model-1603542908,1603542987.687,                            0.83,                            0.3656,                            0.81,                            0.4696
model-1603542908,1603542987.747,                            0.83,                            0.3363,                            0.67,                            0.6179
model-1603542908,1603542987.809,                            0.81,                            0.4233,                            0.76,                            0.5045
model-1603542908,1603542987.875,                            0.86,                            0.3171,                            0.82,                            0.5313
model-1603542908,1603542987.94,                            0.8,                            0.4207,                            0.73,                            0.5648
model-1603542908,1603542988.001,                            0.84,                            0.4063,                            0.75,                            0.5333
model-1603542908,1603542988.065,                            0.81,                            0.4211,                            0.8,                            0.465
model-1603542908,1603542988.128,                            0.83,                            0.3867,                            0.73,                            0.5688
model-1603542908,1603542988.192,                            0.82,                            0.4117,                            0.74,                            0.5251
model-1603542908,1603542988.255,                            0.84,                            0.3611,                            0.8,                            0.4724
model-1603542908,1603542988.327,                            0.83,                            0.3456,                            0.67,                            0.6008
model-1603542908,1603542988.389,                            0.84,                            0.3517,                            0.76,                            0.5223
model-1603542908,1603542988.464,                            0.85,                            0.325,                            0.78,                            0.498
model-1603542908,1603542988.526,                            0.83,                            0.3657,                            0.73,                            0.53
model-1603542908,1603542988.592,                            0.89,                            0.3031,                            0.74,                            0.5917
model-1603542908,1603542988.653,                            0.82,                            0.4222,                            0.79,                            0.4599
model-1603542908,1603542988.715,                            0.8,                            0.4104,                            0.78,                            0.4621
model-1603542908,1603542988.777,                            0.82,                            0.3996,                            0.78,                            0.4901
model-1603542908,1603542988.84,                            0.8,                            0.423,                            0.84,                            0.4046
model-1603542908,1603542988.9,                            0.82,                            0.3677,                            0.77,                            0.541
model-1603542908,1603542988.962,                            0.81,                            0.4709,                            0.77,                            0.5074
model-1603542908,1603542989.023,                            0.87,                            0.3436,                            0.67,                            0.5869
model-1603542908,1603542989.085,                            0.84,                            0.3722,                            0.75,                            0.5656
model-1603542908,1603542989.144,                            0.85,                            0.3516,                            0.81,                            0.3862
model-1603542908,1603542989.205,                            0.88,                            0.3134,                            0.78,                            0.4217
model-1603542908,1603542989.264,                            0.79,                            0.4178,                            0.75,                            0.5764
model-1603542908,1603542989.325,                            0.84,                            0.3431,                            0.79,                            0.5747
model-1603542908,1603542989.385,                            0.82,                            0.4135,                            0.7,                            0.6171
model-1603542908,1603542989.446,                            0.81,                            0.4164,                            0.74,                            0.5339
model-1603542908,1603542989.506,                            0.82,                            0.3453,                            0.72,                            0.6353
model-1603542908,1603542989.567,                            0.86,                            0.3019,                            0.77,                            0.5396
model-1603542908,1603542989.627,                            0.77,                            0.4384,                            0.78,                            0.5595
model-1603542908,1603542989.688,                            0.78,                            0.4179,                            0.69,                            0.6939
model-1603542908,1603542989.751,                            0.81,                            0.4252,                            0.79,                            0.4826
model-1603542908,1603542989.816,                            0.82,                            0.3398,                            0.76,                            0.4568
model-1603542908,1603542989.879,                            0.81,                            0.3935,                            0.76,                            0.587
model-1603542908,1603542989.943,                            0.83,                            0.3878,                            0.74,                            0.5069
model-1603542908,1603542990.007,                            0.8,                            0.3723,                            0.76,                            0.4577
model-1603542908,1603542990.072,                            0.82,                            0.4006,                            0.73,                            0.5133
model-1603542908,1603542990.134,                            0.82,                            0.402,                            0.78,                            0.5227
model-1603542908,1603542990.199,                            0.81,                            0.3965,                            0.74,                            0.5414
model-1603542908,1603542990.262,                            0.84,                            0.3606,                            0.76,                            0.5349
model-1603542908,1603542990.325,                            0.83,                            0.3672,                            0.7,                            0.665
model-1603542908,1603542990.388,                            0.78,                            0.4212,                            0.76,                            0.5544
model-1603542908,1603542990.449,                            0.81,                            0.3878,                            0.7,                            0.5627
model-1603542908,1603542990.511,                            0.83,                            0.3718,                            0.86,                            0.3444
model-1603542908,1603542990.573,                            0.75,                            0.4971,                            0.71,                            0.5235
model-1603542908,1603542990.63,                            0.84,                            0.3758,                            0.8,                            0.4265
model-1603542908,1603542990.695,                            0.76,                            0.476,                            0.75,                            0.4684
model-1603542908,1603542990.755,                            0.81,                            0.413,                            0.79,                            0.4592
model-1603542908,1603542990.815,                            0.88,                            0.3406,                            0.79,                            0.4755
model-1603542908,1603542990.876,                            0.84,                            0.3494,                            0.59,                            0.711
model-1603542908,1603542990.944,                            0.73,                            0.5284,                            0.73,                            0.6374
model-1603542908,1603542991.005,                            0.81,                            0.3944,                            0.74,                            0.5602
model-1603542908,1603542991.068,                            0.82,                            0.3644,                            0.73,                            0.5344
model-1603542908,1603542991.134,                            0.8,                            0.4354,                            0.83,                            0.3782
model-1603542908,1603542991.197,                            0.77,                            0.4755,                            0.72,                            0.6132
model-1603542908,1603542991.263,                            0.81,                            0.3549,                            0.78,                            0.5033
model-1603542908,1603542991.327,                            0.83,                            0.3628,                            0.66,                            0.6311
model-1603542908,1603542991.391,                            0.81,                            0.4102,                            0.77,                            0.5235
model-1603542908,1603542991.454,                            0.83,                            0.3862,                            0.71,                            0.5786
model-1603542908,1603542991.516,                            0.87,                            0.3493,                            0.74,                            0.5899
model-1603542908,1603542991.58,                            0.81,                            0.4552,                            0.8,                            0.5177
model-1603542908,1603542991.642,                            0.8,                            0.3962,                            0.69,                            0.616
model-1603542908,1603542991.707,                            0.82,                            0.3543,                            0.67,                            0.7073
model-1603542908,1603542991.768,                            0.79,                            0.4159,                            0.73,                            0.5293
model-1603542908,1603542991.831,                            0.8,                            0.4191,                            0.75,                            0.5518
model-1603542908,1603542991.893,                            0.81,                            0.3846,                            0.78,                            0.3969
model-1603542908,1603542991.965,                            0.81,                            0.3914,                            0.81,                            0.4177
model-1603542908,1603542992.026,                            0.79,                            0.414,                            0.77,                            0.4473
model-1603542908,1603542992.098,                            0.81,                            0.421,                            0.75,                            0.5307
model-1603542908,1603542992.163,                            0.84,                            0.3872,                            0.79,                            0.435
model-1603542908,1603542992.233,                            0.79,                            0.444,                            0.73,                            0.5137
model-1603542908,1603542992.295,                            0.79,                            0.4397,                            0.72,                            0.5784
model-1603542908,1603542992.361,                            0.8,                            0.44,                            0.73,                            0.5352
model-1603542908,1603542992.423,                            0.81,                            0.402,                            0.78,                            0.4711
model-1603542908,1603542992.485,                            0.84,                            0.3887,                            0.78,                            0.4948
model-1603542908,1603542992.545,                            0.8,                            0.3966,                            0.8,                            0.4018
model-1603542908,1603542992.609,                            0.83,                            0.3819,                            0.75,                            0.5254
model-1603542908,1603542992.669,                            0.82,                            0.4243,                            0.69,                            0.5699
model-1603542908,1603542992.732,                            0.8,                            0.4172,                            0.78,                            0.5177
model-1603542908,1603542992.792,                            0.83,                            0.3663,                            0.73,                            0.6408
model-1603542908,1603542992.822,                            0.88,                            0.2472,                            0.81,                            0.501
model-1603542908,1603542992.888,                            0.81,                            0.424,                            0.8,                            0.5578
model-1603542908,1603542992.949,                            0.81,                            0.4097,                            0.72,                            0.6249
model-1603542908,1603542993.011,                            0.85,                            0.3341,                            0.7,                            0.6479
model-1603542908,1603542993.075,                            0.83,                            0.3889,                            0.69,                            0.5563
model-1603542908,1603542993.14,                            0.82,                            0.3472,                            0.75,                            0.6231
model-1603542908,1603542993.201,                            0.82,                            0.4068,                            0.79,                            0.4804
model-1603542908,1603542993.265,                            0.78,                            0.4164,                            0.75,                            0.4835
model-1603542908,1603542993.328,                            0.86,                            0.3789,                            0.76,                            0.4821
model-1603542908,1603542993.389,                            0.85,                            0.3329,                            0.76,                            0.5375
model-1603542908,1603542993.45,                            0.84,                            0.3667,                            0.71,                            0.5855
model-1603542908,1603542993.513,                            0.79,                            0.422,                            0.77,                            0.5347
model-1603542908,1603542993.574,                            0.84,                            0.3284,                            0.77,                            0.511
model-1603542908,1603542993.634,                            0.88,                            0.3243,                            0.78,                            0.507
model-1603542908,1603542993.695,                            0.8,                            0.4369,                            0.78,                            0.5008
model-1603542908,1603542993.757,                            0.81,                            0.4124,                            0.78,                            0.4314
model-1603542908,1603542993.818,                            0.82,                            0.402,                            0.68,                            0.6116
model-1603542908,1603542993.879,                            0.84,                            0.3947,                            0.85,                            0.41
model-1603542908,1603542993.937,                            0.84,                            0.341,                            0.77,                            0.477
model-1603542908,1603542993.997,                            0.89,                            0.2844,                            0.78,                            0.5002
model-1603542908,1603542994.056,                            0.84,                            0.3333,                            0.81,                            0.4206
model-1603542908,1603542994.118,                            0.83,                            0.3831,                            0.79,                            0.4826
model-1603542908,1603542994.176,                            0.8,                            0.4104,                            0.83,                            0.4142
model-1603542908,1603542994.236,                            0.88,                            0.2986,                            0.86,                            0.472
model-1603542908,1603542994.296,                            0.89,                            0.2781,                            0.76,                            0.5556
model-1603542908,1603542994.358,                            0.83,                            0.3423,                            0.85,                            0.4231
model-1603542908,1603542994.418,                            0.82,                            0.3996,                            0.74,                            0.5453
model-1603542908,1603542994.481,                            0.84,                            0.3874,                            0.82,                            0.4432
model-1603542908,1603542994.54,                            0.85,                            0.3619,                            0.77,                            0.4634
model-1603542908,1603542994.601,                            0.88,                            0.2824,                            0.78,                            0.4453
model-1603542908,1603542994.661,                            0.89,                            0.3149,                            0.8,                            0.4575
model-1603542908,1603542994.723,                            0.85,                            0.3423,                            0.77,                            0.5578
model-1603542908,1603542994.782,                            0.83,                            0.3416,                            0.73,                            0.6047
model-1603542908,1603542994.846,                            0.83,                            0.3533,                            0.79,                            0.4455
model-1603542908,1603542994.904,                            0.83,                            0.3342,                            0.71,                            0.641
model-1603542908,1603542994.967,                            0.81,                            0.413,                            0.77,                            0.4734
model-1603542908,1603542995.027,                            0.82,                            0.3689,                            0.78,                            0.4725
model-1603542908,1603542995.089,                            0.83,                            0.4297,                            0.71,                            0.5878
model-1603542908,1603542995.149,                            0.82,                            0.362,                            0.83,                            0.3772
model-1603542908,1603542995.214,                            0.81,                            0.3923,                            0.75,                            0.4208
model-1603542908,1603542995.277,                            0.86,                            0.334,                            0.72,                            0.5305
model-1603542908,1603542995.341,                            0.84,                            0.3606,                            0.69,                            0.674
model-1603542908,1603542995.403,                            0.83,                            0.3585,                            0.78,                            0.5588
model-1603542908,1603542995.467,                            0.84,                            0.3169,                            0.71,                            0.5882
model-1603542908,1603542995.53,                            0.86,                            0.344,                            0.76,                            0.6047
model-1603542908,1603542995.596,                            0.87,                            0.3261,                            0.79,                            0.4355
model-1603542908,1603542995.66,                            0.82,                            0.3763,                            0.8,                            0.4884
model-1603542908,1603542995.724,                            0.81,                            0.3552,                            0.63,                            0.5859
model-1603542908,1603542995.787,                            0.84,                            0.3837,                            0.72,                            0.5021
model-1603542908,1603542995.853,                            0.81,                            0.4112,                            0.78,                            0.4399
model-1603542908,1603542995.913,                            0.85,                            0.3583,                            0.77,                            0.4803
model-1603542908,1603542995.975,                            0.82,                            0.4524,                            0.74,                            0.5941
model-1603542908,1603542996.035,                            0.9,                            0.3168,                            0.77,                            0.5569
model-1603542908,1603542996.1,                            0.85,                            0.3561,                            0.74,                            0.5416
model-1603542908,1603542996.166,                            0.85,                            0.3391,                            0.79,                            0.4915
model-1603542908,1603542996.229,                            0.88,                            0.2987,                            0.74,                            0.5418
model-1603542908,1603542996.293,                            0.83,                            0.377,                            0.67,                            0.5968
model-1603542908,1603542996.36,                            0.85,                            0.3299,                            0.77,                            0.4572
model-1603542908,1603542996.422,                            0.81,                            0.3942,                            0.74,                            0.5637
model-1603542908,1603542996.486,                            0.86,                            0.3573,                            0.72,                            0.6257
model-1603542908,1603542996.549,                            0.86,                            0.302,                            0.78,                            0.5566
model-1603542908,1603542996.614,                            0.92,                            0.279,                            0.74,                            0.7055
model-1603542908,1603542996.676,                            0.81,                            0.4071,                            0.79,                            0.4478
model-1603542908,1603542996.739,                            0.82,                            0.3765,                            0.68,                            0.6
model-1603542908,1603542996.8,                            0.82,                            0.3987,                            0.8,                            0.5583
model-1603542908,1603542996.864,                            0.85,                            0.3049,                            0.74,                            0.5885
model-1603542908,1603542996.926,                            0.82,                            0.362,                            0.77,                            0.511
model-1603542908,1603542996.988,                            0.85,                            0.3265,                            0.75,                            0.5817
model-1603542908,1603542997.048,                            0.82,                            0.3549,                            0.81,                            0.5191
model-1603542908,1603542997.114,                            0.81,                            0.3871,                            0.79,                            0.4934
model-1603542908,1603542997.175,                            0.82,                            0.3911,                            0.72,                            0.6811
model-1603542908,1603542997.239,                            0.83,                            0.3704,                            0.73,                            0.5686
model-1603542908,1603542997.3,                            0.86,                            0.3262,                            0.76,                            0.5639
model-1603542908,1603542997.365,                            0.82,                            0.341,                            0.75,                            0.5713
model-1603542908,1603542997.429,                            0.79,                            0.4349,                            0.78,                            0.4265
model-1603542908,1603542997.499,                            0.81,                            0.3653,                            0.84,                            0.3847
model-1603542908,1603542997.563,                            0.83,                            0.3397,                            0.77,                            0.4743
model-1603542908,1603542997.634,                            0.77,                            0.4678,                            0.68,                            0.6194
model-1603542908,1603542997.696,                            0.88,                            0.3315,                            0.73,                            0.5727
model-1603542908,1603542997.761,                            0.78,                            0.463,                            0.79,                            0.4732
model-1603542908,1603542997.826,                            0.78,                            0.4376,                            0.79,                            0.4601
model-1603542908,1603542997.889,                            0.86,                            0.3279,                            0.74,                            0.5525
model-1603542908,1603542997.948,                            0.84,                            0.355,                            0.7,                            0.6191
model-1603542908,1603542998.008,                            0.73,                            0.5342,                            0.71,                            0.6401
model-1603542908,1603542998.067,                            0.84,                            0.3704,                            0.82,                            0.4464
model-1603542908,1603542998.13,                            0.82,                            0.3668,                            0.81,                            0.4537
model-1603542908,1603542998.19,                            0.81,                            0.4085,                            0.78,                            0.5647
model-1603542908,1603542998.253,                            0.77,                            0.4346,                            0.75,                            0.5388
model-1603542908,1603542998.314,                            0.85,                            0.3237,                            0.82,                            0.481
model-1603542908,1603542998.378,                            0.84,                            0.3444,                            0.76,                            0.4727
model-1603542908,1603542998.44,                            0.82,                            0.3895,                            0.68,                            0.625
model-1603542908,1603542998.503,                            0.85,                            0.3629,                            0.74,                            0.5268
model-1603542908,1603542998.565,                            0.84,                            0.3409,                            0.71,                            0.5988
model-1603542908,1603542998.63,                            0.79,                            0.429,                            0.7,                            0.6809
model-1603542908,1603542998.693,                            0.81,                            0.4065,                            0.75,                            0.5146
model-1603542908,1603542998.759,                            0.85,                            0.3316,                            0.72,                            0.6527
model-1603542908,1603542998.821,                            0.76,                            0.4077,                            0.73,                            0.6211
model-1603542908,1603542998.883,                            0.81,                            0.415,                            0.81,                            0.3998
model-1603542908,1603542998.943,                            0.86,                            0.3616,                            0.76,                            0.5938
model-1603542908,1603542999.005,                            0.82,                            0.3768,                            0.78,                            0.4673
model-1603542908,1603542999.065,                            0.8,                            0.3969,                            0.74,                            0.5713
model-1603542908,1603542999.131,                            0.83,                            0.3919,                            0.8,                            0.4672
model-1603542908,1603542999.192,                            0.84,                            0.3732,                            0.7,                            0.6359
model-1603542908,1603542999.256,                            0.79,                            0.4405,                            0.7,                            0.6111
model-1603542908,1603542999.316,                            0.83,                            0.4054,                            0.7,                            0.645
model-1603542908,1603542999.38,                            0.81,                            0.4288,                            0.76,                            0.5969
model-1603542908,1603542999.443,                            0.83,                            0.3875,                            0.76,                            0.4666
model-1603542908,1603542999.506,                            0.81,                            0.3731,                            0.65,                            0.6901
model-1603542908,1603542999.573,                            0.81,                            0.3616,                            0.77,                            0.4777
model-1603542908,1603542999.637,                            0.83,                            0.3844,                            0.66,                            0.7253
model-1603542908,1603542999.7,                            0.81,                            0.4261,                            0.75,                            0.4923
model-1603542908,1603542999.763,                            0.84,                            0.3973,                            0.79,                            0.4737
model-1603542908,1603542999.824,                            0.83,                            0.3809,                            0.74,                            0.5893
model-1603542908,1603542999.853,                            0.94,                            0.1745,                            0.73,                            0.4853
model-1603542908,1603542999.916,                            0.8,                            0.3851,                            0.78,                            0.4391
model-1603542908,1603542999.976,                            0.84,                            0.3528,                            0.74,                            0.54
model-1603542908,1603543000.038,                            0.86,                            0.3144,                            0.72,                            0.5619
model-1603542908,1603543000.1,                            0.82,                            0.4011,                            0.74,                            0.5434
model-1603542908,1603543000.166,                            0.83,                            0.3436,                            0.76,                            0.5685
model-1603542908,1603543000.228,                            0.83,                            0.3951,                            0.75,                            0.5857
model-1603542908,1603543000.293,                            0.79,                            0.4006,                            0.81,                            0.4425
model-1603542908,1603543000.355,                            0.87,                            0.3311,                            0.76,                            0.5332
model-1603542908,1603543000.419,                            0.86,                            0.3053,                            0.79,                            0.5746
model-1603542908,1603543000.48,                            0.83,                            0.359,                            0.81,                            0.4955
model-1603542908,1603543000.545,                            0.78,                            0.4103,                            0.73,                            0.6017
model-1603542908,1603543000.609,                            0.89,                            0.2847,                            0.78,                            0.4891
model-1603542908,1603543000.678,                            0.9,                            0.3094,                            0.79,                            0.4864
model-1603542908,1603543000.742,                            0.79,                            0.4151,                            0.74,                            0.5159
model-1603542908,1603543000.805,                            0.83,                            0.3667,                            0.83,                            0.377
model-1603542908,1603543000.867,                            0.8,                            0.3885,                            0.79,                            0.428
model-1603542908,1603543000.931,                            0.84,                            0.3828,                            0.75,                            0.5167
model-1603542908,1603543000.993,                            0.85,                            0.3254,                            0.74,                            0.533
model-1603542908,1603543001.057,                            0.91,                            0.2601,                            0.76,                            0.5805
model-1603542908,1603543001.12,                            0.87,                            0.3102,                            0.72,                            0.5798
model-1603542908,1603543001.182,                            0.86,                            0.3455,                            0.69,                            0.5265
model-1603542908,1603543001.243,                            0.83,                            0.3635,                            0.78,                            0.4957
model-1603542908,1603543001.306,                            0.88,                            0.2812,                            0.72,                            0.5926
model-1603542908,1603543001.366,                            0.9,                            0.2563,                            0.77,                            0.5607
model-1603542908,1603543001.429,                            0.84,                            0.3333,                            0.74,                            0.6594
model-1603542908,1603543001.49,                            0.83,                            0.3908,                            0.72,                            0.6366
model-1603542908,1603543001.553,                            0.85,                            0.3686,                            0.78,                            0.4786
model-1603542908,1603543001.613,                            0.85,                            0.3413,                            0.85,                            0.4029
model-1603542908,1603543001.676,                            0.86,                            0.2847,                            0.83,                            0.38
model-1603542908,1603543001.738,                            0.9,                            0.2965,                            0.76,                            0.516
model-1603542908,1603543001.803,                            0.83,                            0.3356,                            0.77,                            0.469
model-1603542908,1603543001.867,                            0.85,                            0.3022,                            0.71,                            0.6562
